animal_id,lrid,tag,rfid,nlis,draft,sex,dob,sire,dam,weaned,tag_sorter,esi,overall_adg,current_adg,last_weight,last_weight_date,animal_group,modified
1944,0,12033,9.64001E+14,36US012012012033,,Female,00:00.0,,,0,12033,,0.01,-0.25,140,13:52.9,16th BRD GRP,18:38.5
1945,0,12092,9.64001E+14,36US012012012092,,Female,00:00.0,,WAST02,0,12092,,0.02,0.64,137,22:32.4,,57:54.0
1946,0,9023,9.64001E+14,36US012009009023,,Female,00:00.0,,,0,9023,,-0.09,-0.09,125,02:06.0,,13:29.8
1948,0,13048,9.64001E+14,36US012012012002,,Female,00:00.0,,12002,0,13048,,-0.01,0.06,122,06:31.6,,36:16.0
1950,0,12022,9.64001E+14,36US012012012022,,Female,00:00.0,,,0,12022,,0.01,0.05,136,16:32.1,17th BRD GRP,11:09.4
1951,0,9024,9.64001E+14,36US012008009024,,Female,00:00.0,,,0,9024,,-0.03,0.29,165,13:36.9,,15:30.5
1955,0,12073,9.64001E+14,36US012011012073,,Female,00:00.0,,WAST02,0,12073,,-0.01,-0.01,117,04:08.1,,34:13.8
1956,0,12039,9.64001E+14,36US012012012039,,Female,00:00.0,,WAST03,0,12039,,-0.04,-0.17,68.5,22:35.8,.,45:55.7
1957,0,12010,9.64001E+14,36US012012012010,,Female,00:00.0,,WAST03,0,12010,,-0.01,0.4,138,15:15.9,,32:18.4
1958,0,11023,9.64001E+14,36US012011011023,,Female,00:00.0,,,0,11023,,-0.01,0.01,154,23:42.4,4th BRD GRP,11:06.0
1959,0,10001,9.64001E+14,36US012011010001,,Female,00:00.0,,,0,10001,,-0.02,-0.02,148,26:21.4,,20:26.6
1961,0,12045,9.64001E+14,36US012012012045,,Female,00:00.0,,WAST02,0,12045,,0,0.06,150,15:18.6,,01:47.3
1963,0,12006,9.64001E+14,36US012012012006,,Female,00:00.0,,,0,12006,,0,0.29,150,40:08.5,,46:17.3
1964,0,12025,9.64001E+14,36US012011012025,,Female,00:00.0,,,0,12025,,-0.02,0,134,28:58.0,14th BRD GRP,19:20.0
1967,0,12016,9.64001E+14,36US012011012016,,Female,00:00.0,,,0,12016,,0,1.25,125,49:50.7,16th BRD GRP,18:38.5
1971,0,12001,9.64001E+14,36US012011012001,,Female,00:00.0,,,0,12001,,-0.01,0.5,142,23:25.4,13th BRD GRP,19:35.8
1974,0,12049,9.64001E+14,36US012012012049,,Female,00:00.0,,ORST02,0,12049,,0.02,0.43,130,10:22.7,,43:41.3
1975,0,12026,9.64001E+14,36US012012012026,,Female,00:00.0,,BRCM02,0,12026,,-0.01,0.12,121,07:20.9,,45:22.2
1976,0,10025,9.64001E+14,36US012012012012,,Female,00:00.0,,WAST03,0,10025,,0.07,0.13,123,20:52.2,,35:47.9
1978,0,12023,9.64001E+14,36US012011012023,,Female,00:00.0,,,0,12023,,0.02,0.57,181,24:14.6,,15:31.3
1979,0,10010,9.64001E+14,36US012010010010,,Female,00:00.0,,ORST02,0,10010,,-0.01,0.57,136,13:27.5,,32:40.9
1980,0,10015,9.64001E+14,36US012009010015,,Female,00:00.0,,,0,10015,,-0.05,0.03,148,40:23.0,,30:56.4
1982,0,9020,9.64001E+14,36US012009009020,,Female,00:00.0,,,0,9020,,-0.03,0.01,128,51:26.8,,28:31.3
1983,0,13049,9.64001E+14,36US012013113049,,Female,00:00.0,,9020,0,13049,,0.02,0,174,39:56.4,6th BRD GRP,47:16.3
1984,0,9004SOLD,9.64001E+14,36US012011009004,,Female,00:00.0,,9004,0,                            9004SOLD,,-0.02,0.75,134,21:14.9,8th BRD GRP,39:44.8
1985,0,11010,9.64001E+14,36US012011011010,,Female,00:00.0,,,0,11010,,-0.02,0.12,173,36:29.7,,41:04.9
1986,0,10021,9.64001E+14,36US012010010021,,Female,00:00.0,,ORST02,0,10021,,-0.02,0.03,130,58:03.5,,37:38.0
1987,0,12017,9.64001E+14,36US012011012017,,Female,00:00.0,,9015,0,12017,,-0.01,0.79,164,13:15.9,,22:41.4
1988,0,9022,9.64001E+14,36US012010009022,,Female,00:00.0,,WAST02,0,9022,,0,0.13,138,01:18.2,,38:28.5
1989,0,11036,9.64001E+14,36US012011012013,,Female,00:00.0,,BRCM02,0,11036,,-0.01,0.02,144,25:14.1,,43:01.9
1990,0,11047,9.64001E+14,36US012011011047,,Female,00:00.0,,ORST02,0,11047,,-0.08,0.07,137,15:24.2,,38:54.9
1991,0,12037,9.64001E+14,36US012011012037,,Female,00:00.0,,BRCM02,0,12037,,-0.02,-0.17,96.8,52:20.6,,20:04.1
1992,0,12046,9.64001E+14,36US012012012046,,Female,00:00.0,TURBO,BRCM02,0,12046,,-0.01,-0.13,164,21:21.1,,58:33.8
1994,0,11040,9.64001E+14,36US012012012009,,Female,00:00.0,,,0,11040,,-0.02,-0.08,113,25:09.3,11th BRD GRP,36:51.4
1995,0,10008,9.64001E+14,36US012011010008,,Female,00:00.0,,,0,10008,,0,0,156,23:22.3,4th BRD GRP,15:00.1
1996,0,10024,9.64001E+14,36US012010010006,,Female,00:00.0,,BRCM02,0,10024,,-0.05,-0.16,110,11:06.9,,42:28.6
1997,0,12027,9.64001E+14,36US012012012027,,Female,00:00.0,,,0,12027,,-0.02,-0.03,132,50:33.7,9th BRD GRP,19:11.8
1998,0,11006,9.64001E+14,36US012011011006,,Female,00:00.0,,,0,11006,,-0.02,0.12,141,00:19.0,10th BRD GRP,20:55.3
1999,0,12021,9.64001E+14,36US012012012021,,Female,00:00.0,,WAST03,0,12021,,,,170,15:56.9,,34:37.4
2000,0,12048,9.64001E+14,36US012011012048,,Female,00:00.0,,WAST03,0,12048,,-0.02,0.5,123,21:53.7,,55:35.6
2001,0,12018,9.64001E+14,36US012011012018,,Female,00:00.0,,,0,12018,,-0.03,1.25,126,49:59.1,10th BRD GRP,20:55.3
2002,0,10018,9.64001E+14,36US012012012024,,Female,00:00.0,,WAST03,0,10018,,0.06,0.19,113,39:52.2,,37:03.9
2004,0,10014,9.64001E+14,36US012008010014,,Female,00:00.0,,,0,10014,,-0.06,-0.11,145,49:54.8,,18:08.1
2005,0,12031,9.64001E+14,36US012012012031,,Female,00:00.0,,,0,12031,,0.02,0.12,152,29:42.0,,25:38.4
2007,0,13077,9.64001E+14,36US012013213077,,Female,00:00.0,,12037,0,13077,,0.02,0,140,54:25.5,,58:42.8
2009,0,13082,9.64001E+14,36US012013113065,,Female,00:00.0,,12035,0,13082,,0,-0.11,128,22:53.0,1st BRD GRP,55:45.1
2011,0,13055,9.64001E+14,36US012013113055,,Female,00:00.0,,13035,0,13055,,0,0.06,117,44:18.7,1st BRD GRP,56:34.3
2012,0,13056,9.64001E+14,36US012013213056,,Female,00:00.0,,12009,0,13056,,-0.01,0.15,125,57:31.9,2nd BRD GRP,36:44.3
2016,0,13021,9.64001E+14,36US012013113021,,Female,00:00.0,,10006,0,13021,,-0.01,-0.14,112,37:21.4,18th BRD GRP,55:16.9
2017,0,13022,9.64001E+14,36US012013213022,,Female,00:00.0,,10006,0,13022,,-0.01,0.04,124,46:15.7,19th BRD GRP,40:59.2
2022,0,13002,9.64001E+14,36US012013313002,,Female,00:00.0,,11006,0,13002,,0.06,0.09,84,00:13.2,,31:46.9
2024,0,13079,9.64001E+14,36US012013113079,,Female,00:00.0,,12048,0,13079,,-0.01,0.05,100,15:27.0,7th BRD GRP,17:05.3
2026,0,13026,9.64001E+14,36US012013213026,,Female,00:00.0,,12018,0,13026,,0.01,0.12,137,22:13.8,11th BRD GRP,20:16.7
2033,0,13076,9.64001E+14,36US012013113076,,Female,00:00.0,,10007,0,13076,,0,0.01,121,37:05.9,14th BRD GRP,36:50.3
2042,0,13054,9.64001E+14,36US012013113054,,Female,00:00.0,,9007,0,13054,,0,0.1,133,31:28.1,20th BRD GRP,17:04.5
2047,0,13008,9.64001E+14,36US012013113008,,Female,00:00.0,,11019,0,13008,,0,0,122,46:06.6,.,56:28.3
2053,0,13047,9.64001E+14,36US012013213047,,Female,00:00.0,,10005,0,13047,,-0.01,0.08,122,29:36.5,,40:56.4
2054,0,12005,9.64001E+14,36US012013112005,,Female,00:00.0,,,0,12005,,0.02,0.21,145,03:29.4,,57:30.2
2056,0,13040,9.64001E+14,36US012013113040,,Female,00:00.0,,11044,0,13040,,0,0,115,00:28.4,,58:42.6
2064,0,13072,9.64001E+14,36US012013113072,,Female,00:00.0,,9021,0,13072,,0.01,0.05,133,24:29.2,9th BRD GRP,16:25.1
2066,0,13078,9.64001E+14,36US012013113078,,Female,00:00.0,,12044,0,13078,,0.04,0.05,149,02:37.5,,15:33.4
2067,0,13060,9.64001E+14,36US012013113060,,Female,00:00.0,,12040,0,13060,,,,146,48:26.7,,18:08.3
2068,0,13052,9.64001E+14,36US012013113052,,Female,00:00.0,,11045,0,13052,,-0.01,0.11,103,54:54.4,8th BRD GRP,55:20.5
2071,0,13086,9.64001E+14,36US012013113037,,Female,00:00.0,,9008,0,13086,,0,0.44,127,13:46.6,4th BRD GRP,15:00.1
2073,0,11042,9.64001E+14,36US012010011042,,Female,00:00.0,,,0,11042,,-0.02,0.05,130,06:57.7,,51:51.8
2074,0,13070,9.64001E+14,36US012013113070,,Female,00:00.0,,12030,0,13070,,0.01,0.11,112,57:44.1,2nd BRD GRP,12:29.3
2075,0,13069,9.64001E+14,36US012013213069,,Female,00:00.0,,12030,0,13069,,0.01,-0.04,109,24:17.6,2nd BRD GRP,36:51.1
2078,0,13025,9.64001E+14,36US012013213025,,Female,00:00.0,,9002,0,13025,,0.07,0.14,125,20:37.7,,15:32.7
2082,0,13071,9.64001E+14,36US012013113071,,Female,00:00.0,,109003,0,13071,,-0.02,-0.15,91,36:23.6,.,34:29.5
2092,0,13046,9.64001E+14,36US012013213046,,Female,00:00.0,,9006,0,13046,,0,-0.05,104,28:35.9,6th BRD GRP,44:23.2
2093,0,13010,9.64001E+14,36US012013113010,,Female,00:00.0,,11021,0,13010,,-0.01,-0.09,120,01:50.0,7th BRD GRP,36:49.5
2094,0,13083,9.64001E+14,36US012013113083,,Female,00:00.0,,9019,0,13083,,0,0.04,111,10:54.2,14th BRD GRP,40:46.4
2096,0,13084,9.64001E+14,36US012013213084,,Female,00:00.0,,9019,0,13084,,0.02,0.07,143,53:22.2,5th BRD GRP,36:42.9
2098,0,13029,9.64001E+14,36US012013113029,,Female,00:00.0,,9005,0,13029,,0,0.01,118,22:54.5,3rd BRD GRP,14:44.5
2100,0,13087,9.64001E+14,36US012013113087,,Female,00:00.0,,12012,0,13087,,0.01,-0.01,112,29:54.0,10th BRD GRP,36:40.4
2101,0,13088,9.64001E+14,36US012013213088,,Female,00:00.0,,9013,0,13088,,0.02,-0.21,111,25:09.8,,15:33.5
2104,0,13034,9.64001E+14,36US012013213034,,Female,00:00.0,,9016,0,13034,,0,0.12,126,02:57.8,,32:19.9
2105,0,13011,9.64001E+14,36US012013113011,,Female,00:00.0,,11035,0,13011,,0.03,-0.07,142,25:24.0,,11:56.2
2106,0,13012,9.64001E+14,36US012013213012,,Female,00:00.0,,11035,0,13012,,-0.02,-0.25,106,24:23.1,5th BRD GRP,15:15.1
2113,0,13038,9.64001E+14,36US012013113038,,Female,00:00.0,,11050,0,13038,,0.02,-0.07,109,21:17.9,,15:32.9
2128,0,13058,9.64001E+14,36US012013113058,,Female,00:00.0,,9023,0,13058,,0,0.37,136,08:24.3,,41:02.0
2149,0,13017,9.64001E+14,36US012013113042,,Female,00:00.0,,11049,0,13017,,0.01,0.25,137,56:58.0,14th BRD GRP,19:20.1
2159,0,13050,9.64001E+14,36US012013113050,,Female,00:00.0,,12006,0,13050,,0.03,3.5,182,15:45.9,13th BRD GRP,19:35.8
2161,0,13018,9.64001E+14,36US012013113018,,Female,00:00.0,,11032,0,13018,,0,0.1,120,01:53.9,.,55:28.3
2172,0,13005,9.64001E+14,36US012013213005,,Female,00:00.0,,12001,0,13005,,0.01,0,121,38:06.6,14th BRD GRP,19:20.1
2175,0,13067,9.64001E+14,36US012013213067,,Female,00:00.0,,12042,0,13067,,-0.02,-0.06,81.2,29:32.5,12th BRD GRP,19:57.8
2179,0,13045,9.64001E+14,36US012013113045,,Female,00:00.0,,12012,0,13045,,0,0.36,131,10:33.1,11th BRD GRP,41:24.4
2187,0,13023,9.64001E+14,36US012013113023,,Female,00:00.0,,10010,0,13023,,0.01,0.25,134,42:36.7,,30:03.9
2188,0,13024,9.64001E+14,36US012013213024,,Female,00:00.0,,10010,0,13024,,0.01,0.53,133,35:44.5,,32:20.2
2189,0,13030,9.64001E+14,36US012013113030,,Female,00:00.0,,10015,0,13030,,0,0.42,139,21:14.9,,40:59.5
2198,0,13028,9.64001E+14,36US012013113028,,Female,00:00.0,,9004,0,13028,,0,0.28,136,56:20.1,12th BRD GRP,55:18.0
2199,0,13015,9.64001E+14,36US012013113015,,Female,00:00.0,,11010,0,13015,,0.02,0.25,137,06:07.4,13th BRD GRP,19:35.8
2201,0,13080,9.64001E+14,36US012013213080,,Female,00:00.0,,12017,0,13080,,0.01,0,128,32:29.8,.,56:05.6
2204,0,13044,9.64001E+14,36US012013113044,,Female,00:00.0,,12013,0,13044,,-0.01,-0.09,126,10:13.4,,08:31.9
2205,0,13016,9.64001E+14,36US012013113053,,Female,00:00.0,,11047,0,13016,,-0.02,-0.11,99.4,56:24.6,14th BRD GRP,08:32.6
2214,0,13089,9.64001E+14,36US012013113041,,Female,00:00.0,,12031,0,13089,,0.02,0.02,126,45:14.9,,28:15.4
2215,0,OR0465,9.64001E+14,,,Wether,00:00.0,MR.CHIP,10001,0,OR                           465,,0.17,1.17,96,19:04.7,,47:26.7
2216,0,14102,9.64001E+14,36US01201410001B,,Female,00:00.0,10LYNX,10001,0,14102,,0.07,0,107,01:10.6,,15:37.2
2217,0,OR0331,9.64001E+14,36US01201410001C,,Wether,00:00.0,10LYNX,10001,0,OR                           331,,0.18,0.19,123,42:31.3,,47:19.9
2218,0,OR0274,9.64001E+14,36US01201410002A,,Wether,00:00.0,,10002,0,OR                           274,,0.17,2.5,125,55:05.1,,47:17.4
2219,0,OR0251,9.64001E+14,36US01201410002B,,Wether,00:00.0,,10002,0,OR                           251,,0.17,-0.25,111,50:42.1,,47:16.4
2221,0,OR0340,9.64001E+14,36US01201410003A,,Wether,00:00.0,,10003,0,OR                           340,,0.15,0,113,51:36.9,,47:20.3
2222,0,15158,9.64001E+14,,,Female,00:00.0,,10003,0,15158,,0.13,-2,104,56:53.7,,23:59.7
2223,0,14120,9.64001E+14,36US01201410005A,,Female,00:00.0,,10005,0,14120,,0.03,0,144,07:03.3,17th BRD GRP,55:57.6
2224,0,14014,9.64001E+14,36US01201410005B,,Female,00:00.0,,10005,0,14014,,0.05,1.43,121,28:00.6,,41:03.6
2226,0,OR0353,9.64001E+14,36US01201411023B,,Wether,00:00.0,0G2981,11023,0,OR                           353,,0.17,1,123,49:44.9,,47:21.0
2227,0,OR0271,9.64001E+14,36US01201410007A,,Wether,00:00.0,,10007,0,OR                           271,,0.15,0.11,118,20:03.3,,47:17.2
2229,0,OR0310,9.64001E+14,36US01201410008B,,Wether,00:00.0,,10008,0,OR                           310,,0.17,-0.11,115,10:56.3,,47:19.0
2230,0,OR0336,9.64001E+14,36US01201410008A,,Wether,00:00.0,,10008,0,OR                           336,,0.2,0.14,131,45:05.8,,47:20.1
2232,0,OR0264,9.64001E+14,36US01201410009A,,Wether,00:00.0,,10009,0,OR                           264,,0.17,-0.25,114,49:29.2,,47:17.0
2233,0,OR0318,9.64001E+14,36US01201410009B,,Wether,00:00.0,,10009,0,OR                           318,,0.2,-0.05,126,40:58.3,,47:19.4
2234,0,16285,9.64001E+14,36US01201410010S,,Female,00:00.0,,10010,0,16285,,0.02,-0.37,135,13:32.9,19th BRD GRP,56:25.0
2235,0,14071,9.64001E+14,36US01201410011B,,Female,00:00.0,,10011,0,14071,,0.05,-0.04,125,03:27.9,,30:03.6
2236,0,OR0357,9.64001E+14,36US01201410011A,,Wether,00:00.0,,10011,0,OR                           357,,0.19,0.33,131,46:26.3,,47:21.2
2237,0,OR0313,9.64001E+14,36US01201410016A,,Wether,00:00.0,10LYNX,10016,0,OR                           313,,0.18,0,116,47:58.2,,47:19.1
2238,0,OR0250,9.64001E+14,36US01201410016B,,Wether,00:00.0,10LYNX,10016,0,OR                           250,,0.13,-0.22,101,12:27.8,,47:16.4
2239,0,OR0343,9.64001E+14,36US01201410016C,,Wether,00:00.0,10LYNX,10016,0,OR                           343,,0.18,0,118,50:56.0,,47:20.4
2241,0,OR0282,9.64001E+14,36US01201410017A,,Wether,00:00.0,10LYNX,10017,0,OR                           282,,0.21,-0.1,121,42:21.8,,47:17.7
2242,0,14087,9.64001E+14,36US01201410019C,,Female,00:00.0,,10019,0,14087,,0.08,0,125,23:27.8,,15:36.8
2243,0,OR0249,9.64001E+14,36US01201410019A,,Wether,00:00.0,,10019,0,OR                           249,,0.15,0,107,41:41.7,,47:16.2
2244,0,OR0272,9.64001E+14,36US01201410019B,,Wether,00:00.0,,10019,0,OR                           272,,0.17,0.22,117,12:51.9,,47:17.3
2246,0,14107,9.64001E+14,36US01201410021S,,Female,00:00.0,12RNSH,10021,0,14107,,0.02,-0.13,135,13:20.2,3rd BRD GRP,36:49.0
2247,0,14126,9.64001E+14,36US01201411001A,,Female,00:00.0,0G2981,11001,0,14126,,0.02,0,117,46:41.4,12th BRD GRP,40:58.7
2251,0,OR0349,9.64001E+14,36US01201411002A,,Wether,00:00.0,,11002,0,OR                           349,,0.16,0.22,117,14:47.5,,47:20.8
2254,0,14027,9.64001E+14,36US01201409004A,,Female,00:00.0,10LYNX,9004,0,14027,,0.09,0.29,129,10:36.3,,15:34.6
2256,0,15154,9.64001E+14,,,Female,00:00.0,10LYNX,9004,0,15154,,0.03,-0.09,106,48:42.7,9th BRD GRP,42:13.5
2257,0,14075,9.64001E+14,36US01201409005A,,Female,00:00.0,,9005,0,14075,,0.11,0.29,141,08:49.0,,15:35.9
2258,0,OR0305,9.64001E+14,36US01201409005B,,Wether,00:00.0,,9005,0,OR                           305,,0.17,0.44,118,24:22.6,,47:18.8
2260,0,14127,9.64001E+14,36US01201409007C,,Female,00:00.0,0G2981,9007,0,14127,,0.09,0.36,129,24:30.0,,15:38.0
2262,0,14058,9.64001E+14,36US01201409009B,,Female,00:00.0,,9009,0,14058,,0.02,0.12,118,35:12.2,.,56:06.9
2263,0,OR0299,9.64001E+14,36US01201409009A,,Wether,00:00.0,,9009,0,OR                           299,,0.19,0.14,125,45:26.8,,47:18.5
2264,0,OR0253,9.64001E+14,36US01201409010A,,Wether,00:00.0,,9010,0,OR                           253,,0.14,-0.03,189,46:02.7,,47:16.5
2265,0,OR0255,9.64001E+14,36US01201409010B,,Wether,00:00.0,,9010,0,OR                           255,,0.17,0,121,16:16.9,,47:16.6
2266,0,OR0330,9.64001E+14,36US01201409010C,,Wether,00:00.0,,9010,0,OR                           330,,0.18,0.52,131,40:03.6,,47:19.9
2267,0,14002,9.64001E+14,36US01201409014A,,Female,00:00.0,,9014,0,14002,,0.03,0.75,131,58:13.3,2nd BRD GRP,12:29.3
2268,0,14041,9.64001E+14,36US01201409015A,,Female,00:00.0,,9015,0,14041,,0.09,-0.07,135,01:54.0,,33:37.4
2270,0,OR0367,9.64001E+14,36US01201409016S,,Wether,00:00.0,0G2981,9016,0,OR                           367,,0.25,0.41,120,44:57.8,,47:21.8
2273,0,14072,9.64001E+14,36US01201409022A,,Female,00:00.0,,9022,0,14072,,0.02,0.04,137,01:21.2,.,50:31.3
2274,0,OR0316,9.64001E+14,36US01201409022B,,Wether,00:00.0,,9022,0,OR                           316,,0.19,0.1,125,44:18.9,,47:19.3
2277,0,OR0298,9.64001E+14,36US01201409023A,,Wether,00:00.0,0G2981,9023,0,OR                           298,,0.13,-0.75,115,48:09.7,,47:18.4
2278,0,OR0261,9.64001E+14,36US01201409023C,,Wether,00:00.0,0G2981,9023,0,OR                           261,,0.13,-0.5,115,45:53.8,,47:16.8
2281,0,14032,9.64001E+14,36US01201409026A,,Female,00:00.0,,TLC821,0,14032,,0.1,0.29,135,22:58.2,,15:34.9
2282,0,14016,9.64001E+14,36US01201409026B,,Female,00:00.0,,TLC821,0,14016,,0.02,-0.04,110,41:11.7,5th BRD GRP,36:46.4
2283,0,14085,9.64001E+14,36US01201411008A,,Female,00:00.0,,11008,0,14085,,0.02,0.11,138,14:51.3,.,50:32.4
2284,0,OR0320,9.64001E+14,36US01201411008B,,Wether,00:00.0,,11008,0,OR                           320,,0.19,0,125,42:41.6,,47:19.5
2285,0,OR0307,9.64001E+14,36US01201411010S,,Wether,00:00.0,,11010,0,OR                           307,,0.31,0.48,124,17:54.7,,47:18.9
2286,0,14030,9.64001E+14,36US01201411012A,,Female,00:00.0,0G2981,11012,0,14030,,0.05,0,159,36:57.2,2nd BRD GRP,09:28.3
2287,0,OR0290,9.64001E+14,36US01201411012B,,Wether,00:00.0,0G2981,11012,0,OR                           290,,0.2,0.1,125,41:59.8,,47:18.1
2288,0,OR0302,9.64001E+14,36US01201411019S,,Wether,00:00.0,,11019,0,OR                           302,,0.19,0.14,134,43:23.6,,47:18.7
2289,0,OR0487,9.64001E+14,,,Wether,00:00.0,10LYNX,11021,0,OR                           487,,0.1,-0.06,61,28:07.0,,47:27.6
2290,0,OR0363,9.64001E+14,36US01201411021B,,Wether,00:00.0,10LYNX,11021,0,OR                           363,,0.13,-0.06,99.5,20:39.7,,47:21.6
2291,0,14098,9.64001E+14,36US01201411023C,,Female,00:00.0,0G2981,11023,0,14098,,0.04,0.14,118,33:24.8,,32:21.8
2292,0,14025,9.64001E+14,36US01201411023A,,Female,00:00.0,0G2981,11023,0,14025,,0.02,0.62,142,35:38.1,.,55:36.7
2294,0,OR0359,9.64001E+14,36US01201411024A,,Wether,00:00.0,,11024,0,OR                           359,,0.12,0,113,48:41.2,,47:21.3
2295,0,14036,9.64001E+14,36US01201411025A,,Female,00:00.0,,11025,0,14036,,0.08,-0.06,145,00:56.4,,20:40.7
2296,0,OR0321,9.64001E+14,36US01201411025B,,Wether,00:00.0,,11025,0,OR                           321,,0.14,-0.5,116,48:22.3,,47:19.5
2297,0,14074,9.64001E+14,36US01201411027A,,Female,00:00.0,,11027,0,14074,,0.04,0.12,142,26:01.0,13th BRD GRP,19:35.8
2298,0,14103,9.64001E+14,36US01201411027B,,Female,00:00.0,,11027,0,14103,,0.09,-0.07,115,18:34.7,,15:37.4
2300,0,OR0324,9.64001E+14,36US01201411029S,,Wether,00:00.0,,11029,0,OR                           324,,0.18,0.05,124,45:17.1,,47:19.6
2301,0,14110,9.64001E+14,36US01201411032B,,Female,00:00.0,11CAPR,11032,0,14110,,0.03,0.09,133,34:49.6,12th BRD GRP,00:44.1
2303,0,14062,9.64001E+14,36US01201411034A,,Female,00:00.0,,11034,0,14062,,0.04,0.11,141,46:54.9,9th BRD GRP,40:30.1
2304,0,14013,9.64001E+14,36US01201411034B,,Female,00:00.0,,11034,0,14013,,0.02,-0.16,133,09:16.0,12th BRD GRP,00:44.4
2305,0,14028,9.64001E+14,36US01201411041C,,Female,00:00.0,,11041,0,14028,,0.16,0.29,124,28:03.2,,15:34.8
2306,0,OR0265,9.64001E+14,36US01201411041B,,Wether,00:00.0,,11041,0,OR                           265,,0.17,-0.25,113,52:23.3,,47:17.0
2307,0,OR0420,9.64001E+14,,,Wether,00:00.0,,11041,0,OR                           420,,0.1,-0.03,75,30:40.9,,47:24.6
2308,0,14043,9.64001E+14,36US01201411042B,,Female,00:00.0,110014,11042,0,14043,,0.03,0.13,129,57:15.6,10th BRD GRP,40:54.7
2309,0,OR0280,9.64001E+14,36US01201411042A,,Wether,00:00.0,110014,11042,0,OR                           280,,0.21,-0.14,126,45:51.4,,47:17.7
2310,0,14068,9.64001E+14,36US01201411044B,,Female,00:00.0,0G2981,11044,0,14068,,0.02,0.04,123,15:52.5,7th BRD GRP,41:20.2
2311,0,11044ADEAD,9.64001E+14,,,Wether,00:00.0,,11044,0,                           11044ADEAD,,0.13,0.06,75.5,38:44.3,,46:59.9
2312,0,14092,9.64001E+14,36US01201411046A,,Female,00:00.0,10LYNX,11046,0,14092,,0.08,0.02,102,36:26.1,,29:56.3
2313,0,14077,9.64001E+14,36US01201411046B,,Female,00:00.0,10LYNX,11046,0,14077,,0.09,0.14,130,06:58.7,,15:36.1
2314,0,14083,9.64001E+14,36US01201411047A,,Female,00:00.0,,11047,0,14083,,0.02,0.43,128,29:49.1,.,55:39.7
2315,0,OR0350,9.64001E+14,36US01201411047B,,Wether,00:00.0,,11047,0,OR                           350,,0.16,-0.75,118,51:54.4,,47:20.8
2316,0,OR0262,9.64001E+14,36US01201411050A,,Wether,00:00.0,,11050,0,OR                           262,,0.16,0,129,43:09.9,,47:16.9
2318,0,15104,9.64001E+14,,,Female,00:00.0,,12001,0,15104,,0.09,-0.43,145,38:27.0,,58:01.0
2319,0,OR0494,9.64001E+14,,,Wether,00:00.0,,12001,0,OR                           494,,0.11,-0.01,82,33:20.6,,47:28.0
2320,0,14093,9.64001E+14,36US01201412002B,,Female,00:00.0,,12002,0,14093,,0.02,0.29,137,57:34.7,2nd BRD GRP,42:55.2
2321,0,OR0288,9.64001E+14,36US01201412002A,,Wether,00:00.0,,12002,0,OR                           288,,0.21,0.14,123,47:10.7,,47:18.0
2322,0,14023,9.64001E+14,36US01201412005A,,Female,00:00.0,10LYNX,12005,0,14023,,0.04,0.57,121,52:08.9,,58:39.5
2324,0,14131,9.64001E+14,36US01201412006A,,Female,00:00.0,12RNSH,12006,0,14131,,0.05,0.36,88.5,03:17.5,,15:38.3
2325,0,14003,9.64001E+14,36US01201412006B,,Female,00:00.0,12RNSH,12006,0,14003,,0.08,0.36,121,27:02.7,,45:01.9
2326,0,OR0248,9.64001E+14,36US01201412006C,,Wether,00:00.0,12RNSH,12006,0,OR                           248,,0.12,0,92.5,16:33.6,,47:16.2
2327,0,OR0502,9.64001E+14,,,Wether,00:00.0,,12008,0,OR                           502,,0.16,1.5,85,18:19.1,,47:28.4
2328,0,14012,9.64001E+14,36US01201412008B,,Female,00:00.0,,12008,0,14012,,0.02,0.04,109,06:27.7,.,56:23.9
2329,0,OR0276,9.64001E+14,36US01201412010S,,Wether,00:00.0,11CAPR,12010,0,OR                           276,,0.17,0.14,140,43:54.5,,47:17.5
2330,0,OR0304,9.64001E+14,36US01201412011A,,Wether,00:00.0,,12011,0,OR                           304,,0.2,0.24,122,43:44.6,,47:18.8
2331,0,14046,9.64001E+14,36US01201412011B,,Female,00:00.0,,12011,0,14046,,0.04,0.09,136,18:42.2,17th BRD GRP,18:19.9
2332,0,14034,9.64001E+14,36US01201412012B,,Female,00:00.0,,12012,0,14034,,0.08,0.29,115,59:40.6,,03:31.6
2333,0,OR0355,9.64001E+14,36US01201412012A,,Wether,00:00.0,,12012,0,OR                           355,,0.15,0.5,113,46:26.3,,47:21.1
2334,0,14130,9.64001E+14,36US01201412013A,,Female,00:00.0,,12013,0,14130,,0.07,-0.2,147,14:08.2,,30:04.4
2335,0,14070,9.64001E+14,36US01201412013B,,Female,00:00.0,,12013,0,14070,,0.06,0.09,142,24:26.1,,58:42.8
2336,0,14064,9.64001E+14,36US01201412013C,,Female,00:00.0,,12013,0,14064,,0.11,-0.14,146,11:13.6,,59:06.9
2337,0,14057,9.64001E+14,36US01201412016S,,Female,00:00.0,11CAPR,12016,0,14057,,0.02,0.3,142,23:58.7,15th BRD GRP,55:32.9
2338,0,OR0277,9.64001E+14,36US01201412017A,,Wether,00:00.0,UNKNOWN,12017,0,OR                           277,,0.15,0,132,47:24.1,,26:58.6
2339,0,OR0303,9.64001E+14,36US01201412017B,,Wether,00:00.0,UNKNOWN,12017,0,OR                           303,,0.18,0.24,134,42:10.2,,26:58.7
